id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages
198762,Nightmares Through The Needle,10.0,1,Released,2013-05-31,0,64,False,,0,http://www.mourningsideproductions.com,,en,Nightmares Through The Needle,"While moving into a new home with his parents, young Clive discovers a mysterious record player and a single vinyl tucked away in the attic.  Sitting alone in the dark, he plays the record and is greeted by a strange narrator. The ghoulish voice at the end of the record needle proceeds to tell Clive three terrifying stories to test his bravery, while determined to scare him into submission.",0.6,,Are you brave enough to listen?,Horror,Mourningside Productions,United States of America,
202604,The Vatican Exorcisms,4.1,21,Released,2013-05-29,0,77,False,,0,,tt3043194,en,The Vatican Exorcisms,"The Vatican Exorcisms was shot by Joe Marino, an American film-maker who went to Italy to shed light on the phenomenon of exorcisms. Accompanied by Padre Luigi, a true exorcist, Joe travels to the south of Italy, a place where the sacred and profane have always lived together, where Christian rituals are inextricably linked to the pagan ones.",2.987,/dLouGrpKl02GrlUK4wfNZiUW7Wy.jpg,The public were never meant to know,"Horror, Documentary, Mystery",IndustryWorks Studios,United States of America,"Italian, English"
101724,Nailbiter,4.207,41,Released,2013-05-28,0,82,False,/1zfVloYLvEHiktKm9fd0Chuoalz.jpg,0,http://www.nailbitermovie.com/,tt2122424,en,Nailbiter,A horror film that combines classic monster movie elements set within the backdrop of unpredictable Kansas weather. Start with a mother and her three daughters forced to take shelter from an advancing tornado in a local storm cellar. What is waiting for them underneath is another story entirely.,3.936,/485U5q4dALhr9VhucJOYgTu8zOf.jpg,In the shadow of the storm it waits.,Horror,"SenoReality Pictures, Ministry Machine Productions",United States of America,English
200745,9 Days,3.6,5,Released,2013-05-28,0,83,False,,0,http://www.lostcauseent.com/,tt1956407,en,9 Days,"A dark, twisted retelling of ""Dante's Inferno,"" done in the torture-porn style of ""Hostel"" and ""High Tension."" To escape her abusive foster home, headstrong 18-year-old Danielle Hitches a Ride with an affable psycho who calls himself Virgil and has an axe to grind against women based on his warped religious beliefs. She realizes she hasn't quite found her knight in shining armor when she awakens half-naked, chained to a post in Virgil's basement. As Virgil, puts Danielle through a sadistic ""moral cleansing"" of debauched torture sessions that could kill her at any moment, she must choose either to fight back or to become as inhuman and deranged as Virgil himself. What Virgil doesn't know is that Danielle may be more than up to the challenge of his psychotic head games.",1.31,/8CKA2ESfunT4b1vfJt9DcriqQgr.jpg,,"Thriller, Horror",Reality Entertainment,United States of America,English
197919,A Haunting at Silver Falls,4.654,65,Released,2013-05-28,0,84,False,,2500000,,tt1813609,en,A Haunting at Silver Falls,A small town is haunted by the twin daughters of a wrongfully convicted man. Young Jordan is sent down the path to who the real killer is only to find the killer is very close to her.,3.18,/gxzgA6z0hDnF47gzx34bjDIs6X1.jpg,Twin girls haunt a new girl in town to steer her down the path to the right killer.,"Horror, Thriller","Enderby Entertainment, Tony-Seven Films",United States of America,English
706237,Blood Creek Woodsman,7.0,1,Released,2013-05-25,0,0,False,,5000,,tt2700892,en,Blood Creek Woodsman,,0.939,/fa3E8mJzfJhIqkyhgCLSNGL06Ro.jpg,,Horror,F&C Productions,United States of America,English
561030,The Devil Knows His Own,2.0,1,Released,2013-05-25,0,87,False,,0,,tt2398316,en,The Devil Knows His Own,Jessica and Ethan Ray return to their childhood home following the death of their grandmother hoping that the nightmares of their childhoods will finally be laid to rest. But they soon find that the house is haunted...,0.6,/woakFGjifirRk1ehp6bWvUjGrwL.jpg,,Horror,Gravestone Entertainment,United States of America,
799600,Peter and the Wolf,4.5,2,Released,2013-05-25,0,5,False,,0,,tt2572244,xx,Peter and the Wolf,A sexy new retelling of the classic fairy tale juxtaposed with Sergei Prokofiev's original score.,0.654,/kCJDjEtOExh7TiiGkJxrfqFRgt0.jpg,,"Horror, Fantasy",,United States of America,"English, No Language"
255295,Speak No Evil,3.776,29,Released,2013-05-24,0,74,False,/7SFGe5ZPLS5Bhm7p6J5qtDsW07C.jpg,150000,,tt2503358,en,Speak No Evil,"Speak No Evil is the story of Anna, a single mother fighting to protect her daughter from demonically possessed children and a town gone mad.",3.471,/8rVdvWEm6Xa1Xkud9tsyMWv4VXc.jpg,The demon's got your tongue...,Horror,Gas Mask Films,United States of America,"Spanish, English"
196830,Stranded,3.632,133,Released,2013-05-22,0,84,False,/cjAtoqbbcIP5UfJbTlV2L3xSQoI.jpg,0,,tt2268573,en,Stranded,"The Lunar Base Ark explores ore and unexpectedly is hit by a meteor shower and has severe damages. Colonel Gerard Brauchman sends the crewwoman Ava Cameron to repair a wing that is full of CO2. Dr. Lance Krauss warns that the gas may cause paranoia and hallucinations. Ava brings a sample of the meteor for analysis and Dr. Krauss finds that there are spores attached to the meteor. Ava accidentally cuts her finger in a sample but she hides the cut from the doctor. Soon Ava gets pregnant and delivers an alien offspring. However, neither Col. Brauchman nor Dr. Kraus believes in her words and they believe that Ava is delusional. He offspring bites the crewman Bruce Johns and the crew discovers that Bruce has been cloned by the alien. Soon they find how dangerous the clone is.",13.304,/dxqwma5Ds2UYhTwi0btsE2qSbVa.jpg,Germinate. Contaminate. Annihilate...,"Horror, Science Fiction","Moving Pictures Media, Minds Eye Entertainment, International Pictures Three, Gloucester Place Films","Canada, United Kingdom, United States of America",English
194121,Dark Circles,4.933,82,Released,2013-05-21,0,87,False,/8MnSh4cup7JPabJpW2RGNx1AhHx.jpg,0,,tt1863201,en,Dark Circles,"When new parents Alex and Penny retreat from the city and move into a place outside town, the stress and massive sleep-deprivation caused by their infant has both of them seeing things in the house that may or may not exist. Persistent sightings of a strange woman has each of them wondering if they are suffering from hallucinations, or if their new home holds a dark, supernatural presence. As their fragile grasp on reality spirals into delirium, Alex and Penny find themselves nearly helpless to deal with the horrific truth of what is really going in this house.",7.955,/yRK2ovE4RK9SvjhujPVTZ5bKl81.jpg,In This House No One Sleeps,Horror,After Dark Films,United States of America,English
302644,Blood Effects,9.0,1,Released,2013-05-21,0,82,False,,0,,,en,Blood Effects,"""Blood Effects"" a mockumentary by film maker Kris Black, is a cross between ""Paranormal Activity"" and Christopher Guest's ""Best in Show"". Presented as a ""movie-within-a-movie"", veteran Bruce Reisman produced Black's scathing satire of Hollywood horror movies, where reality ties itself up with fantasy, and the results are both humorous and horrifying.",1.52,/lAuRuLMsmRpH6wYgZ8F2Yuf1mcX.jpg,There's no business... like show business.,"Comedy, Horror, Thriller",FourTwoFive Films,United States of America,English
327370,Blood Slaughter Massacre,2.3,3,Released,2013-05-19,0,113,False,/uJIsyRNrH8eA5JY5W6H1losOEDg.jpg,13000,http://massgravepictures.com/,tt2551510,en,Blood Slaughter Massacre,"10 years ago, Officer James Fincher narrowly escaped being killed at the hands of a masked maniac. Now a Detective, a new string of murders has begun in Havenwood. Has the Ripper returned?",0.6,/4MB6Bni7sfAVwPARh1bkT530BiK.jpg,,Horror,Mass Grave Pictures,United States of America,English
255512,Ombis: Alien Invasion,3.2,4,Released,2013-05-18,0,85,False,,32350,http://www.ombismovie.com/,tt2224383,en,Ombis: Alien Invasion,"Peaceful, rustic Metzburgh is a quiet village which was a former industrial town whose glory days are long past after the collapse of Metzburgh Grain. Teenager Mark Lowe (Jason John Beebe) and his ex-girlfriend Lucy Greenheart (Sarah Manzella) are stuck in a lovers quarrel when a meteorite crash lands in the passive community. Glen (Robert Bozek ), an ex-employee of the grain silos who became homeless after the collapse of the mills, stumbles upon the fiery crash. Unaware that his find could be dangerous, he gets too close and a chemical poison sprays out of the meteorite, enveloping him. The chemical agent known as Ombis begins to turn his insides into a slimly substance. Unable to stop the spread of the infection, Glen runs onto the road where Mark and Lucy find him. The two take him to the only Doctor in town, Doctor D (Deborah Manzella) Mark and Lucy are shocked by their gruesome discovery and immediately contact the local Sheriff Thomas Brackett (Richard Satterwhite).",1.448,/vRvuG6N2yp7HVOM4GEzF0kK2xe7.jpg,,"Thriller, Action, Horror, Science Fiction",DefTone Pictures Studios,United States of America,English
237293,Haunting Melissa,6.0,1,Released,2013-05-16,0,185,False,/dTI0ZOT3SPu1wZyrKQM6EmLGNVO.jpg,0,,tt2980114,en,Haunting Melissa,Melissa mysteriously disappears when she seeks out the truth behind her mother's death in an isolated farmhouse.,0.6,/mYL5pploOiYYrwPZekbAnWEXKUn.jpg,What is Haunting Melissa?,Horror,,United States of America,English
207273,Chilling Visions: 5 Senses of Fear,4.907,43,Released,2013-05-15,0,88,False,,0,,tt2425886,en,Chilling Visions: 5 Senses of Fear,A horror anthology of shorts themed around the five senses.,5.391,/uxRtcHQWmd2Wv1BLxcI2DerncdI.jpg,,Horror,"Synthetic Cinema International, Chiller Films",United States of America,English
195796,Home Sweet Home,5.5,45,Released,2013-05-14,0,81,False,/AnqeDtbQNhKcc0VXpGf1laROHQX.jpg,0,,tt2348394,en,Home Sweet Home,A young married couple comes home from a date night to discover that they are imprisoned in their own house with a killer inside.,3.094,/7x9GFobhD2WKFjSc3kfpB0GWsYW.jpg,,"Horror, Thriller","Gearshift Films, Mad Dimension, Gearshift, Gearshift Films (US)","Canada, France, United States of America",English
209495,Misfit Heights,0.0,0,Released,2013-05-13,0,97,False,,30000,http://www.misfitheights.com,tt2304823,en,Misfit Heights,"Misfit Heights is a film about an apartment building populated by puppets who have to struggle for survival when a mad scientist's plan to rule the world with an army of undead goes awry. It's up to the last few survivors to fight their way into his secret lab and put an end to his evil plan before they are eaten by the undead. Or, before the buildings superintendent returns from vacation and evicts them.",0.6,,Zombie. Puppet. Musical.,"Comedy, Horror, Music",,United States of America,English
427472,Sheep Skin,6.4,5,Released,2013-05-10,0,80,False,/mDq6cAaRXBZhgkMf171aqclDEM3.jpg,0,,tt3109842,en,Sheep Skin,A group of punk rockers kidnap a business man because they believe he is a werewolf.,0.699,/2BuWqvEqo2lmmRdfGcZ4Z73xS8B.jpg,Would You Kill A Man To Kill A Monster,"Horror, Drama","Invasive Image, Unearthed Films",United States of America,English
172729,An American Terror,3.7,15,Released,2013-05-10,0,85,False,/g9H3vmtpdalDVP5ZxiWVtEtswjM.jpg,200000,,tt2356500,en,An American Terror,"Josh wakes each day to a series of Hells. Between uncaring parents and bullying at school he has little to live for. After a brutal event and ensuing humiliation of an online video, Josh and his friends decide to take revenge by staging a massacre at the homecoming dance. Searching for weapons, they find a man who perpetuates a far more murderous darkness than even their plot might suggest. Trapped in his lair, and finding a kidnapped girl from the opposite clique, the boys learn a lot about each other’s character and their own. Even if Josh can rescue the captive cheerleader, he must still lead them both out in time to stop his friend from completing the pact to massacre their school. An American Terror is an explosive and surprising modern day horror mash-up. Totally and relentlessly disquieting – great atmosphere and sound and perfectly gruesome.",2.381,/5XkDVvXx1CgK7CRh9ouGkHXecWP.jpg,Clique...Click...Bang.,"Drama, Horror",Uncork'd Entertainment,United States of America,English
197010,Butter on the Latch,4.96,25,Released,2013-05-09,0,72,False,/i12SV7gumcxhItEuHKgleza1O0l.jpg,0,http://www.josephinedecker.com,tt2252304,en,Butter on the Latch,"Sarah and Isolde share an interest in the traditional music and dance of the Balkans, but it turns out that shared interests don’t always unite them. Their trip, initially a fun bonding experience, takes a southward turn when Sarah becomes interested in handsome fellow camper Steph. A seemingly innocent romantic overture touches off an abrupt shift in the dynamic between the two girlfriends, steering a previously ecstatic camp outing down a psychological rabbit hole.",3.438,/m1iqg8Pp21fWrl6uMxdJ9rsHpSY.jpg,,"Horror, Drama, Fantasy",Third Room Productions,United States of America,English
273651,America's Most Haunted,4.529,17,Released,2013-05-08,0,85,False,/14yI3CsHjjZ5NviZNVC189XPjZu.jpg,0,,tt2330458,en,America's Most Haunted,The crew of a popular ghost hunting show gets more than they bargained for when they come across a location that's actually haunted.,2.115,/jyHi5eZl0GvLqscJVtQoDhgrPni.jpg,,"Horror, Comedy","Three Baskets, Fulvew Productions",United States of America,
400272,"Mutantz, Nazis and Zombies",1.0,1,Released,2013-05-07,0,248,False,,0,,tt3010604,en,"Mutantz, Nazis and Zombies","Troma Team Video presents the Third Reich film anthology! First up is ""The Secret of the Magic Mushrooms"" where two young friends go deep in the woods to camp and drink. As they get totally drunk, a terrible accident occurs and one of the friends loses his life. But is death really the end? Maybe a handful of those legendary magic mushrooms can bring him back to life. Next is ""Attack of the Tromaggot"". The illegal activities of the Mucus Mucus Corporation have left the sewers of Maggotown full of toxic waste. When a tiny maggot escapes from a nearby lab and falls down a drain, directly into a the deadly chemicals, it mutates into the horrifying Tromaggot, a bloodthirsty beast! Will the incompetent police force of Maggotown stop the monster before it's too late? Finally we have ""Teenape Vs. The Monster Nazi Apocalypse"".",0.707,,,"Horror, Comedy",Troma Team Video,"United States of America, Germany",
451271,Black Asylum,10.0,1,Released,2013-05-06,0,5,False,,200,,tt3203484,en,Black Asylum,"Black Asylum was originally planned as a feature, which has yet to happen. Instead, this 5-minute trailer was shot in order to try to tempt investors. It was screened at several film festivals including the Santa Monica International Film Festival.",1.189,/4jE12aEw2Xu84q6IeBRJNxyJCBI.jpg,,"Mystery, Horror",,United States of America,English
498939,From The Woods,9.0,1,Released,2013-05-06,0,26,False,,35000,http://www.wendlwood.com,tt2586720,en,From The Woods,A recently single mother must learn to let go of her fear and obsession about her abusive husband in order to save her son from the hands of a mysterious creature from the woods.,0.775,/elgVRgzs0HeUJj4htQAl7Cc7lRd.jpg,Believing is a TALL order...,"Thriller, Horror, Mystery",,United States of America,
189755,The Happy House,5.0,10,Released,2013-05-05,0,80,False,,0,,tt2070852,en,The Happy House,"Their relationship on the rocks, a young Brooklyn couple heads to a remote B&amp;B to work things out. But from the moment they arrive at The Happy House it's one disaster after another, and they soon begin to suspect they've wandered into a real life horror movie. Events escalate from weird to terrifying as they contend with the house's batty owner, her imposing son, a moody Swedish lepidopterist, a pedantic English professor, an extraordinarily rare butterfly, the world's best blueberry muffins, a .44 Magnum, a demented serial killer, and one very strict rulebook.",1.196,/qi78BQaA2Y21qFJZ4uQdd17X6Mf.jpg,,"Horror, Comedy",,United States of America,English
255291,Animosity,0.0,0,Released,2013-05-04,0,107,False,,15,https://www.facebook.com/animosityfilm,tt2464822,en,Animosity,A newlywed couple moves into a house in the middle of woods only to discover that the surrounding forest is host to sinister supernatural powers which turn them against each other.,0.613,/8eJItu11ks3JgK8zHCjxX59jFnF.jpg,,Horror,,United States of America,English
208259,Chink,4.0,1,Released,2013-05-04,0,76,False,,30,,tt2346170,en,Chink,CHINK is about an Asian American man who has internalized the racism he felt as a child and turned it into a hatred of all Asians – including himself. His anger and his desire to be like his hero (Ted Bundy) leads him to violence and ultimately to his dream of becoming the greatest serial killer in history.,1.34,,,Horror,"Margin Films, Indican Pictures",United States of America,"Mandarin, English"
151193,Night Claws,2.9,14,Released,2013-05-02,0,83,False,/upJEjJ9AlCFGFc1m0k2hvwMsct5.jpg,0,http://www.nightclaws.com/,tt1874649,en,Night Claws,"A small town is being terrorized by a killer Bigfoot. One that is blood thirsty, vicious and kills without warning and without discrimination. A scientist by the name of Sarah Evan shows up to help the town's sheriff and his deputy girlfriend Roberta hunt this thing down and put an end to the killings. At the same time, Hunter Crawford is a thug-like character who along with his two henchmen, is hunting the creature himself, for his own personal gain and he does not care who he has to go through to accomplish his goal.",2.863,/1lvcseDxEN0QOtLRPJFkgRnoeCa.jpg,Living is Not an Option,Horror,Night Claws Productions,United States of America,English
174678,Mr. Jones,4.643,91,Released,2013-05-02,0,90,False,/zlSiPxIDkIX14bcVqefTVc3xGab.jpg,0,,tt2507280,en,Mr. Jones,"Scott (Jon Foster) is a filmmaker in need of inspiration. He and his girlfriend Penny (Sarah Jones) move into a desolate house hoping to make a breakthrough. Then they discover their neighbor, the elusive Mr. Jones. Famous for his haunting sculptures, Mr. Jones has remained a mystery to the world. Scott and Penny, convinced that they have found the perfect film subject, sneak into his workshop and realize that their curiosity may have chilling consequences. Who is Mr. Jones?",5.448,/AoEmA1sRxIOTxoRHX257phXQPgu.jpg,If You See Him... Run,"Horror, Thriller, Drama",,United States of America,English
185460,Willow Creek,5.057,271,Released,2013-05-02,0,80,False,/1bKXJFrqVkLmBBfMA403dlbuZMY.jpg,0,https://darkskyfilms.com/film/willow-creek/,tt2885364,en,Willow Creek,"Looking to make a splash online with his research videos into the existence of Bigfoot, Jim and his girlfriend Kelly take a camping trip to the small town of Willow Creek, California, and the surrounding mountains where the infamous footage of the supposed sasquatch was filmed.",8.41,/8pP4tEeM7R6G4MSyxhFblwCja1P.jpg,Existing Soon.,"Adventure, Horror, Mystery, Thriller",Jerkschool Productions,United States of America,English
809587,Ghost Tracks,0.0,0,Released,2013-04-28,0,5,False,,0,https://www.walrusdice.com/,,en,Ghost Tracks,"A friend returns to his sleepy hometown after an extended stay at ""the institute,"" and learns that it's not quite the place it used to be.",0.6,/iS5rUuyRwHfUgo9bvQXQPqvNfWs.jpg,You don't want to hear about it.,"Horror, Mystery, Thriller",WalrusDice Productions,United States of America,English
328141,I Am Your Grandma,4.5,2,Released,2013-04-27,0,1,False,,0,,tt2114404,en,I Am Your Grandma,An autobiographical video diary log recorded by Jillian Mayer for her unborn grandchildren.,0.6,/zPvxV5P3DdW2FzF3jRfdBt6lI39.jpg,,"Comedy, Horror",Borscht,United States of America,English
239019,House of Good and Evil,4.597,36,Released,2013-04-26,560000,108,False,/gF7CwZm2UK510z9H8j2NkO1rKz9.jpg,150000,,tt1068953,en,House of Good and Evil,"After a family tragedy in the chaotic city, Chris and Maggie Conley, in a last-ditch effort to save their dying marriage, purchase an isolated home in the deepest woods, to which they quickly discover evil has a key.",3.751,/lCI9ISclh8CbbPnliMvuKQMWIkI.jpg,Some things are better kept apart.,"Horror, Thriller","Suited Four Productions, Shooting Creek Films, Horrorshow, Chabo Films, PIK2 Entertainment",United States of America,English
143142,Axe Giant: The Wrath of Paul Bunyan,4.0,35,Released,2013-04-25,0,90,False,/6dJqob8CLaCYVnnWvbCkLE2jWNl.jpg,0,http://www.axegiantmovie.com/,tt1684548,en,Axe Giant: The Wrath of Paul Bunyan,"Kids at a first-time offenders' boot camp discover the legend of lumberjack Paul Bunyan is real, but is much more horrifying than they could have imagined. They incur the wrath of the 15-foot monstrous giant, who was banished from town 100 years ago and thought dead.",6.771,/sJp9gkYYjBorM1IXoHFxTl2YiB2.jpg,This Tall Tale is Killer,"Horror, Fantasy","P13 Entertainment, Kinetic Filmworks",United States of America,English
226783,Dead Island: No Retreat,10.0,1,Released,2013-04-22,0,8,False,,0,,tt2931876,en,Dead Island: No Retreat,Zombie short film inspired by the videogame Dead Island.,1.171,,,Horror,,United States of America,English
174682,Raze,5.13,146,Released,2013-04-21,0,92,False,/rSCybCL4KAUPM3Q85HFkClj8StK.jpg,0,http://razethemovie.com/,tt2111392,en,Raze,"After Sabrina is abducted, she finds herself in an underground lair, forced to do battle with other innocent women for the amusement of unseen spectators. Each of these reluctant warriors has something to lose, but only one will remain when the game is done.",7.815,/q0VnSnewZjsoMfDQu9j3vZ4vQzr.jpg,Fight or die!,"Horror, Thriller","Quincy Pictures, Cinipix",United States of America,English
517217,Evil Has A Grin,0.0,0,Released,2013-04-20,0,74,False,,0,,,en,Evil Has A Grin,"A wild and campy horror film about a group of teens running afoul of a masked killer near an abandoned asylum, but not all as it seems out in the woods and there may be something more happening out in these woods...",0.6,/b6Ng8LsPyjAcNUL8gSz1mBvqSWG.jpg,,Horror,Strange Matter Films,United States of America,
289698,Sheriff Tom Vs. The Zombies,5.5,2,Released,2013-04-20,0,93,False,,0,,tt2178216,en,Sheriff Tom Vs. The Zombies,"One year after Mary Horror's rampage, Sheriff Tom has her spell book and wicked intentions of his own.",1.066,/ecOP9splrBoljyHNJcmFvDg4ObJ.jpg,There's a new sheriff in town!,Horror,,United States of America,
277361,Delicacy,7.5,2,Released,2013-04-20,0,11,False,,0,http://www.delicacyfilm.com,tt2128441,en,Delicacy,A culinary connoisseur and a chef go on a hunt for a rare animal.,0.6,/AkzRvyuJPVBkWYUwVgptazXxzQC.jpg,,"Horror, Drama",,"United States of America, United Kingdom",English
379805,Witchfinder,7.5,4,Released,2013-04-20,0,19,False,,0,,tt2770028,en,Witchfinder,"A small community lives in fear of the satanic evil that festers within the dark forests that surround their small village. One night, a love-struck villager ventures into the oppressive woods in search of forbidden magic and ancient rites. To aid them, the townsfolk enlist the aid of William Thatcher Blake, a witch hunter whose arrival stirs a cauldron of terror that threatens to engulf them all in a bloody pit of horror!",0.714,,Believe in evil,Horror,,United States of America,English
422618,Sacrificial Youth,0.0,0,Released,2013-04-19,0,85,False,,0,,tt2302805,en,Sacrificial Youth,"Sacrificial Youth is a Hardcore Punk musical that tells the story of TJ, a teenager caught at the crossroads. When a multi-national corporation hatches an evil plot of biblical proportions to destroy The Scene, TJ is forced to accept his fate as the chosen one to stand up and fight back.",0.6,/lPdM94UCy0mtyPM83ZVaDPJW2Jq.jpg,,"Fantasy, Horror",,United States of America,
179494,Holla 2,5.4,6,Released,2013-04-19,0,90,False,/sODWcIj7pgwPmrjEJy2ivzzUNhD.jpg,0,,tt2158531,en,Holla 2,"On the eve of her wedding, Monica invites her friends to spend the night at Douglas Plantation, unaware that the estate is rumored to be haunted by the spirits of thirteen murdered slaves. Now, someone or something is stalking Monica and her guests, and terror awaits them at every turn...",1.027,/xQaRxWCAfVuUZLQRBd760WSUMA8.jpg,Killing is ADDICTIVE,Horror,,United States of America,English
338713,Worm,5.8,5,Released,2013-04-18,0,94,False,/9eZw5JDlJpppCbMmt7Z38aOl02l.jpg,0,http://untrademarkedproductions.com/Worm,tt2380333,en,Worm,"In a future where we have lost the ability to dream, people have turned to Fantasites, a parasite that induces the user's wildest fantasies. When socially awkward Charles starts using the miracle product he finally meets the girl of his ""dreams."" However, Fantasites come with some disturbing side effects that leave his chances with her squirming away.",0.6,/daoSA2G55RvCxUqjbldA1Ik5x87.jpg,Chase Your Dreams,"Science Fiction, Horror, Romance",Untrademarked Productions,United States of America,English
301199,Bible Belt Slasher: The Holy Terror,1.2,2,Released,2013-04-13,0,105,False,,0,,tt2666156,en,Bible Belt Slasher: The Holy Terror,"An escaped religious fanatic Jason Fry, goes on a killing spree after those he believes to be sinners. Dr. Landers, his former shrink is the only one who can stop him. Fry's got a list and he's checking it twice for those naughty not nice!",0.6,,,"Thriller, Horror",Bradco Productions,United States of America,English
185755,The Taking,2.643,28,Released,2013-04-12,0,77,False,,13000,,tt2459028,en,The Taking,Two strangers must discover a way to escape a sinister family who wishes to sacrifice their souls to an evil presence.,2.307,/plZoBNIJxhuf8DOBRgYZlGauXoG.jpg,,"Horror, Thriller",BAPart Films,United States of America,English
185267,The Human Race,4.844,151,Released,2013-04-10,0,87,False,/8bJSeOlW0mPYIzlGiyK8T22sa2w.jpg,567000,,tt1427298,en,The Human Race,"One moment some 80 people are walking on a big city street. Suddenly a blinding light appears that transports them to a very peculiar racing course. A voice sounds in everybody’s head : “The school, the house and the prison are safe. Follow the arrows or you will die. Stay on the path or you will die. If you’re doubled twice, you will die. Do not touch the grass or you will die. Race or die.” Whether you’re rich or poor, old or young, blind, strong, handicapped, courageous or a coward; the rules make no distinction. There can be only one winner !",4.184,/haDvHa8aFcFOSWJYlSpfqq0zeLS.jpg,Race Or Die...,"Horror, Science Fiction, Action",Paul Hough Entertainment,United States of America,English
188489,Birdemic 2: The Resurrection,2.083,102,Released,2013-04-09,0,79,False,/zKzNQIT3tXYcoG2SZoxPFWFBfZh.jpg,0,https://chill.com/james_nguyen/birdemic2,tt1674047,en,Birdemic 2: The Resurrection,"A platoon of eagles and vultures attack Hollywood, California. Why did the eagles and vultures attack? Who will survive?",8.199,/gb5DsfCrVHOpsqYOhnfYike1Yn3.jpg,Hollywood is about to take a beating.,"Horror, Thriller, Romance, Fantasy, Science Fiction","I Got a Fish Productions, Moviehead Pictures",United States of America,English
126962,Infected,3.7,19,Released,2013-04-09,0,95,False,,2100000,,tt1622991,en,Infected,A blood virus infects a small group of hunters turning a father & son trip into a fight for survival.,2.164,/f8wPeIHyY0OARlRIhcvT0CyEcxI.jpg,Prepare for a Zombie Evolution,"Horror, Action, Science Fiction",Woodhaven Production Company,United States of America,English
450987,Two Sisters,0.0,0,Released,2013-04-06,0,9,False,,15000,https://vimeo.com/97365268,tt2999170,en,Two Sisters,"A short story about a young witch, Alyssa, so envious of the genuine beauty and sweetness of her twin Alexya, that she seeks to destroy her.",0.6,/qOmpHlwEE36dTRi6HOf36aZuVD4.jpg,,"Horror, Fantasy",Horromance Productions,United States of America,
184712,Battledogs,4.577,52,Released,2013-04-05,0,85,False,/9HfN13dMYPpaed4agiBt8EZPlCF.jpg,0,,tt2457138,en,Battledogs,"When a strange werewolf virus threatens to decimate first New York and then the world, a rogue general uses the disease to create an army of super-soldiers.",0.6,/b6BzZuNv8YNePhuzrA5yKxbGb2H.jpg,,"Action, Horror, Science Fiction","Infectious Films, The Asylum",United States of America,English
109428,Evil Dead,6.5,4226,Released,2013-04-05,97542952,91,False,/6RDgtEBzjuF7W25DVziXRABchpX.jpg,17000000,http://www.evildead-movie.com/,tt1288558,en,Evil Dead,"Five young friends find the mysterious and fiercely powerful Book of the Dead, and unable to resist its temptation, release a violent demon on a bloodthirsty quest to possess them all.",38.267,/1gDV0Lm9y8ufIKzyf0h0GBgb9Zj.jpg,The most terrifying film you will ever experience.,Horror,"TriStar Pictures, FilmDistrict, Ghost House Pictures",United States of America,English
359072,Midnight Daisy,0.0,0,Released,2013-04-05,0,15,False,,0,,tt2400112,en,Midnight Daisy,"Ghost bounty hunters kidnap Dana in an effort to bait Midnight Daisy, a vengeful spirit who defends women in despair.",0.601,,,Horror,,United States of America,English
107020,Huff,5.0,10,Released,2013-04-05,0,92,False,/75871LuhGJOoWYGKVRG6Qa6Dpya.jpg,0,,tt2128679,en,Huff,A woman steals her abusive boyfriend's drug money for her three teenage daughters to seek better lives for themselves and a bloody pursuit ensues.,2.667,/snktQ6k9pGk07uHeO2tdD7kJCFn.jpg,"By the hair of your chin, don't let him in!","Thriller, Horror",Windchaser Pictures,United States of America,"English, German"
187100,Finders Keepers: The Root of All Evil,3.0,1,Released,2013-04-04,0,74,False,,0,http://www.finderskeepersmovie.com/,tt2219868,en,Finders Keepers: The Root of All Evil,A high stakes poker game. A drug lord. A million dollars. A set of ruthless killers who want it all.,1.199,,,"Action, Horror, Thriller",,United States of America,English
621817,American Psycho with Huey Lewis and Weird Al,6.0,3,Released,2013-04-03,0,2,False,,0,https://www.funnyordie.com/2013/4/3/17717016/american-psycho-with-huey-lewis-and-weird-al,tt2831176,en,American Psycho with Huey Lewis and Weird Al,Huey Lewis is here to ask you “Do You Like Huey Lewis and the News”,1.123,/8FHa9EVrM7FsSMUUdg705ey1sw2.jpg,,"Comedy, Horror, Music",Funny or Die,United States of America,English
354722,Born in Prison,0.0,0,Released,2013-04-03,0,16,False,,0,,tt2828640,en,Born in Prison,A restless young man wakes up in prison only to discover that he's been there his whole life.,0.642,,,"Drama, Horror",Story Front,United States of America,English
187010,Buck Wild,4.119,21,Released,2013-04-01,0,90,False,,0,http://www.buckwildmovie.com/Buck_Wild/home.html,tt1839426,en,Buck Wild,A hunting vacation goes horribly awry for 4 friends after they accidentally shoot the lease's land owner.,2.152,/1kt5n24hjdLEP9mUsmTcwg2oAlL.jpg,"Three friends, one cousin, and a hunting vacation to die for.","Comedy, Horror",,United States of America,English
168145,Devil May Call,5.8,13,Released,2013-03-29,0,84,False,/A9YU1AXlDUkbbcT7wQ6BsjjXXEB.jpg,0,,tt2569298,en,Devil May Call,A blind young suicide-hotline operator descends into a night of unrelenting terror when an obsessive caller turns out to be a serial killer.,2.428,/pCI0yWynKoQGh68jSCJ1iykjWfs.jpg,You won't see him coming,Horror,"Angel & Bear Productions, Esperanza films Inc, Esperanza Productions","Thailand, United States of America",English
