titleType,primaryTitle,startYear,genres
tvEpisode,Sa Loob ng Bangungot/Dream Girl,2004,Horror
tvEpisode,Biktima/Ang May-Ari ng Bahay,2004,Horror
tvEpisode,Ang Panauhin/Ang Tagahanga,2004,Horror
tvEpisode,Ang Kapalit/Mga Bantay sa Bahay,2004,Horror
tvEpisode,Episode #1.228,2005,Horror
tvEpisode,Episode #1.229,2005,Horror
tvEpisode,Episode #1.230,2005,Horror
tvEpisode,Episode #1.236,2005,Horror
tvEpisode,Episode #1.238,2005,Horror
tvEpisode,Episode #1.237,2005,Horror
tvEpisode,Episode #1.217,2005,Horror
tvEpisode,Episode #1.220,2005,Horror
movie,Ghost of Mae Nak,2005,Horror
video,Not Dead Enough,2005,Horror
movie,KatieBird *Certifiable Crazy Person,2005,Horror
tvEpisode,Episode #1.216,2005,Horror
tvEpisode,Episode #1.218,2005,Horror
tvEpisode,Episode #1.224,2005,Horror
tvEpisode,Episode #1.226,2005,Horror
tvEpisode,Episode #1.227,2005,Horror
tvEpisode,Episode #1.249,2005,Horror
tvEpisode,Episode #1.248,2005,Horror
tvEpisode,Episode #1.251,2005,Horror
tvEpisode,Episode #1.250,2005,Horror
tvEpisode,Episode #1.252,2005,Horror
movie,Silver Night,2005,Horror
tvEpisode,Episode #1.255,2005,Horror
tvEpisode,Episode #1.239,2005,Horror
tvMovie,Banned for Broadcast 4: Horrible Neighborhood Disputes,2005,Horror
movie,Venus FlyTrap,2005,Horror
movie,'Chô' kowai hanashi the movie: yami no eigasai,2005,Horror
movie,Big Break,2005,Horror
tvEpisode,Episode #1.235,2005,Horror
tvEpisode,Episode #1.254,2005,Horror
tvEpisode,Episode #1.246,2005,Horror
tvEpisode,Episode #1.231,2005,Horror
tvEpisode,In Memory of Cherry/The Hardworking Student/The Lovelorn Ghost/Strange Report,2005,Horror
tvEpisode,Sundo/The Village Spectre/Party Girl,2005,Horror
tvEpisode,Ang Bata sa Itaas,2005,Horror
tvEpisode,Bloody Mary/Baby Steps/Death Race,2005,Horror
tvEpisode,The Model/The Cadaver/The Elevator,2005,Horror
movie,Fury,2005,Horror
movie,Anjaane: The Unknown,2005,Horror
tvEpisode,The Smoking Night Visitor/House for the Deceased,2005,Horror
tvEpisode,Bloody Mary II/The Shadow of a Kapre/Spirits' Lair,2005,Horror
tvEpisode,A Night of Terror/The Dress/The Cafeteria Lady,2005,Horror
tvEpisode,Traces of Terror/Left Alone/The Candle/The Room,2005,Horror
tvEpisode,Hardworking Ramon/Mother Knows Best,2005,Horror
movie,A Taste of Fear: Return of the Cleveland Torso Killer,2005,Horror
movie,Kazuo Umezu's Horror Theater: The Wish,2005,Horror
movie,Hospital,2005,Horror
movie,Venom,2005,Horror
video,Price of Ignorance,2005,Horror
movie,Snuff-Movie,2005,Horror
movie,Speak of the Devil,2005,Horror
tvEpisode,Lady by the Bangka/Advocatus Diaboli,2005,Horror
video,Gypsy Vampire,2005,Horror
movie,Gumnaam,2005,Horror
tvEpisode,Final Laugh/Spurned and Burned,2005,Horror
tvEpisode,The Old Woman/Housemates/Ghost of a Scorned Woman/The Bloody Room,2005,Horror
movie,Pray,2005,Horror
movie,Hung chak,2005,Horror
movie,Bloody Night a Go Go,2005,Horror
tvSeries,She was an Angel,2005,Horror
movie,Raving Maniacs,2005,Horror
video,Dead Life,2005,Horror
movie,Scream the Night,2005,Horror
movie,Aunt Tiger,2005,Horror
tvEpisode,Lalaki sa Salamin,2005,Horror
movie,Shock: Ek Raat,2005,Horror
tvEpisode,Paikot na Kamatayan/Med School Dare,2005,Horror
tvEpisode,Food Trip/Caller,2005,Horror
tvEpisode,Baby on Board/Betty's Funeral/All Through the Night,2005,Horror
video,Blade of the Vampire,2005,Horror
movie,Urban Evil,2005,Horror
tvEpisode,Ghostly Encounter/The Last Cabin/The Promise,2005,Horror
video,The Ghosts of Angela Webb,2005,Horror
movie,The Curse of El Charro,2005,Horror
video,Sukima,2005,Horror
movie,Devoured: The Legend of Alferd Packer,2005,Horror
movie,Final Curtain: Part 5 - Trail of Terror,2005,Horror
movie,Aconite,2005,Horror
tvEpisode,The Angry Ghost/Sumama Ka,2005,Horror
video,Serial Rabbit,2005,Horror
video,Moonlight Mountain,2005,Horror
video,Above Ground,2005,Horror
video,The Horror Within,2005,Horror
movie,Last Stand,2005,Horror
video,Zombie Planet 2: Adam's Revenge,2005,Horror
movie,Shadows,2005,Horror
movie,South of Hell,2005,Horror
video,Penny Dreadful's Shilling Shockers,2005,Horror
tvEpisode,Lost Love/It Happens Every Night,2005,Horror
tvEpisode,Signs/Immortal,2005,Horror
tvEpisode,Kapangyarihan ng Baso,2005,Horror
tvEpisode,Someone Watching Over Me/Horrifying Camping Trip/The House that Cries at Night/Ghost Child in the House,2005,Horror
video,A Popular Kill,2005,Horror
video,"Lâmia, Vampiro!",2005,Horror
video,Maniacs Revolt,2005,Horror
video,Killers by Nature,2005,Horror
movie,Frankenstein & the Werewolf Reborn!,2005,Horror
video,Belief,2005,Horror
tvEpisode,Episode #2.14,2005,Horror
tvEpisode,Episode #2.15,2005,Horror
movie,Kokkuri-san: Nihon-ban,2005,Horror
tvEpisode,Episode #2.13,2005,Horror
tvEpisode,Somewhere Down the Road/Training for Terror,2005,Horror
movie,Curandero,2005,Horror
tvEpisode,Hollywood After Dark,2005,Horror
tvEpisode,Star Wars: Episode III - Revenge of the Sith,2005,Horror
movie,Cycle,2005,Horror
video,Frammenti di scienze inesatte,2005,Horror
movie,The Possessed,2005,Horror
movie,Spooked,2005,Horror
movie,Doktor Zukoffski,2005,Horror
tvMovie,The Fallen Ones,2005,Horror
movie,Hostel,2005,Horror
movie,Frankenstein vs. the Creature from Blood Cove,2005,Horror
video,Decadent Evil,2005,Horror
video,The Bonesetter Returns,2005,Horror
movie,A Fright in Time,2005,Horror
video,Sougiya tsukiko,2005,Horror
video,Dead Things,2005,Horror
tvEpisode,Scared to Death,2005,Horror
tvEpisode,The Haunted Ringtone/Old Man in a Black Robe,2005,Horror
videoGame,Midnight Mansion,2005,Horror
movie,The Ghost Inside,2005,Horror
movie,Psikopat,2005,Horror
movie,Honto ni Atta Kowai Hanashi: Chaku-Shin,2005,Horror
video,Honto ni Atta Kowai Hanashi: Dai shi-yo Ikiryo,2005,Horror
video,Tower of Blood,2005,Horror
video,Sleepover Nightmare,2005,Horror
video,Honto Ni Atta! Noroi No Video 16,2005,Horror
movie,Curse of Lola,2005,Horror
video,The Unknown Creature,2005,Horror
movie,Kazuo Umezu's Horror Theater: Bug's House,2005,Horror
movie,Kazuo Umezu's Horror Theater: Present,2005,Horror
movie,Lorelei Rising,2005,Horror
tvMovie,Yonimo kimyô na monogatari: Aki no tokubetsu hen,2005,Horror
movie,Final Curtain: Part 6 - The Terror Returns,2005,Horror
video,Deep Undead,2005,Horror
movie,Beach Demons,2005,Horror
movie,ShadowBox,2005,Horror
video,Come Get Some More!,2005,Horror
video,Devour,2005,Horror
video,Dead Summer,2005,Horror
video,J-Horror Anthology: Underworld,2005,Horror
video,Honto Ni Atta! Noroi No Video 15,2005,Horror
tvEpisode,Episode #2.10,2005,Horror
movie,Killing Bee,2005,Horror
movie,Ubume no natsu,2005,Horror
video,Torture Me No More,2005,Horror
movie,Southern Gothic,2005,Horror
movie,Hallowed,2005,Horror
video,Disincarnate: The Spirit of the Demon,2005,Horror
movie,Hazel: The Witch,2005,Horror
movie,The Witch's Sabbath,2005,Horror
video,Joel D. Wynkoop's the Bite,2005,Horror
movie,Scared,2005,Horror
video,Evil Inside!,2005,Horror
tvEpisode,Episode #2.11,2005,Horror
tvEpisode,Episode #2.12,2005,Horror
movie,Harami: White Fear,2005,Horror
video,Scarred,2005,Horror
movie,Home Sweet Home,2005,Horror
movie,Silent Scream,2005,Horror
video,The Lost Way of the Zombies,2005,Horror
movie,The Secret of Ivy Headstone,2005,Horror
movie,Blood + Kisses,2005,Horror
movie,Lie Still,2005,Horror
tvMovie,Polnolunie,2005,Horror
movie,Noroie: Hodo Sosa Saizensen Yori,2005,Horror
tvEpisode,Jenifer,2005,Horror
tvEpisode,John Carpenter's Cigarette Burns,2005,Horror
movie,Onryou - The Imprecation,2005,Horror
movie,Possessed,2005,Horror
video,Cold Fear,2005,Horror
tvEpisode,Nip/Tuck Season 3,2005,Horror
video,Hellraiser: Hellworld,2005,Horror
movie,Panggil Namaku 3×,2005,Horror
movie,Fear of the Dark,2005,Horror
movie,Kazuo Umezu's Horror Theater: Death Make,2005,Horror
tvEpisode,Her Lover/The Caretaker,2005,Horror
tvEpisode,Chocolate,2005,Horror
movie,Gui mei,2005,Horror
video,Haunt,2005,Horror
tvEpisode,Homecoming,2005,Horror
tvEpisode,Incident on and Off a Mountain Road,2005,Horror
movie,Final Curtain: Part 7 - Encore,2005,Horror
tvEpisode,The Last Man on Earth,2005,Horror
tvEpisode,Wild Guitar,2005,Horror
movie,Kazuo Umezu's Horror Theater: The Harlequin Girl,2005,Horror
movie,Kazuo Umezu's Horror Theater: Ambrosia,2005,Horror
movie,Ab Tumhari Bari,2005,Horror
movie,The Demon Monster from Outer Space,2005,Horror
video,When Shadows Die,2005,Horror
tvEpisode,Room 209/Ghost Ball,2005,Horror
movie,The Orb,2005,Horror
video,Killer Campout,2005,Horror
video,The Forest of Demons,2005,Horror
movie,Mascara Diablo,2005,Horror
movie,Cutting Room!,2005,Horror
video,Vampyre Tales,2005,Horror
video,Angus Valley Farms,2005,Horror
video,Jitsuroku shinrei series Sukima no satsuei genba yori,2005,Horror
tvEpisode,Shaadi part 1 and part 2,2005,Horror
tvEpisode,Lola Concha/The Kid with the Balloon,2005,Horror
tvEpisode,Ghost in the Car/Old School,2005,Horror
tvEpisode,A Restless Soul/Date with a Ghost,2005,Horror
video,Thrillogy of Terror,2005,Horror
movie,The Vampire Conspiracy,2005,Horror
movie,The Sacrifice,2005,Horror
video,Jitsuroku! Norowareta Shinrei Taiken Onryo Geki to 100 Renpatsu!!,2005,Horror
video,Real Horror Experience - Screaming: Psychic Special,2005,Horror
video,Real Horror Experience: Cursed Audio Tape,2005,Horror
video,Real Horror Experience: Mysterious Phenomena,2005,Horror
video,Thralls,2005,Horror
movie,Loft,2005,Horror
movie,Nightmare at the Fear Factory,2005,Horror
videoGame,Afraid of Monsters,2005,Horror
movie,No Sound Without Silence,2005,Horror
movie,My Sweet Devil,2005,Horror
tvEpisode,Dance of the Dead,2005,Horror
tvEpisode,Deer Woman,2005,Horror
tvEpisode,Dreams in the Witch-House,2005,Horror
movie,Secrets of the Sisterhood,2005,Horror
video,The Brotherhood IV: The Complex,2005,Horror
movie,Dead Serious,2005,Horror
movie,Friday the 13th: Jason Conquers Germany,2005,Horror
movie,Tomie: Beginning,2005,Horror
movie,Tomie: Revenge,2005,Horror
videoGame,Death Jr.,2005,Horror
movie,Death Tunnel,2005,Horror
movie,Demon Hunters,2005,Horror
video,La Daga del diablo,2005,Horror
movie,Forest of the Damned,2005,Horror
movie,Hantya Garhwali Film,2005,Horror
movie,The Jersey Devil,2005,Horror
movie,Falling Apart,2005,Horror
movie,Clearview,2005,Horror
movie,Gamma,2005,Horror
movie,Exhuminus Exum - Die Macht zwischen Leben und Tod,2005,Horror
videoGame,The White Chamber,2005,Horror
movie,Mortuary,2005,Horror
movie,8.1,2005,Horror
video,After Midnight,2005,Horror
movie,Jolly Roger: Massacre at Cutter's Cove,2005,Horror
video,Rise of the Undead,2005,Horror
movie,Scar,2005,Horror
video,O Sarcófago Macabro,2005,Horror
movie,O Fim da Picada,2005,Horror
video,Day of the Dead 2: Contagium,2005,Horror
video,Honto Ni Atta! Noroi No Video 17,2005,Horror
video,Night Cry,2005,Horror
video,Not So Far in the Forest,2005,Horror
movie,Camp D.O.A.,2005,Horror
movie,Siege of Evil,2005,Horror
video,Red Midnight,2005,Horror
movie,Aunt Rose,2005,Horror
video,Atrocity Circle,2005,Horror
video,Sex Machine,2005,Horror
movie,Tales of Terror: Haunted Apartment,2005,Horror
video,Into the Darkness,2005,Horror
video,The Butcher III - Zombies im Blutrausch,2005,Horror
movie,Darinda,2005,Horror
video,Honto ni Atta! Kokkuri-san no Noroi - Jitsuroku Kokuri,2005,Horror
movie,Missing,2005,Horror
video,Black Mass,2005,Horror
video,Incident at Blood Gorge,2005,Horror
movie,Snakewoman,2005,Horror
movie,Bleed,2005,Horror
movie,Seven Nights,2005,Horror
movie,Die Zombiejäger,2005,Horror
video,The Witches of Breastwick,2005,Horror
movie,The Dead Inside,2005,Horror
movie,Freak Show,2005,Horror
movie,In the Dark,2005,Horror
tvEpisode,Episode #1.240,2005,Horror
tvEpisode,Episode #1.243,2005,Horror
tvEpisode,Episode #1.241,2005,Horror
tvEpisode,Episode #1.242,2005,Horror
tvEpisode,Episode #1.245,2005,Horror
tvEpisode,Episode #1.244,2005,Horror
movie,The Stalking Hand,2005,Horror
movie,Drawing Blood,2005,Horror
video,Guinea Pig's Greatest Cuts,2005,Horror
video,Shutter,2005,Horror
movie,Legenda,2005,Horror
video,Vampire Slayers,2005,Horror
movie,Hunting Season,2005,Horror
video,G String Vampire,2005,Horror
video,"Tales from the Grave, Volume 2: Happy Holidays",2005,Horror
video,Red Lips: Eat the Living,2005,Horror
movie,The Torturer,2005,Horror
movie,Manhater,2005,Horror
movie,The Ancient,2005,Horror
tvEpisode,Cheaper by the Dozen 2,2005,Horror
movie,Uyir the soul,2005,Horror
video,Terrormarketers,2005,Horror
movie,The Haunted House,2005,Horror
tvEpisode,Episode #1.222,2005,Horror
tvEpisode,Episode #1.221,2005,Horror
tvEpisode,Episode #1.223,2005,Horror
movie,I Was a Teenage Beatnik,2005,Horror
tvEpisode,Episode #1.1,2005,Horror
tvEpisode,Episode #1.2,2005,Horror
tvEpisode,Episode #1.3,2005,Horror
movie,The Monument,2005,Horror
movie,They Feed,2005,Horror
video,The Crucifier,2005,Horror
video,The Rest Stop!,2005,Horror
movie,Clowns II 'Asylum',2005,Horror
video,Woods of Evil,2005,Horror
tvEpisode,Episode #1.247,2005,Horror
tvSpecial,Dark Tales of Japan - Special Edition: 10 Most Terrifying Things in History that Really Happened!,2005,Horror
tvEpisode,Episode #1.219,2005,Horror
video,Hacked Off,2005,Horror
movie,Without Mercy,2005,Horror
movie,A Four Course Meal,2005,Horror
video,Frankenthug,2005,Horror
movie,Dark Side of the Light,2005,Horror
video,Detroit Blood City,2005,Horror
movie,Koibone,2005,Horror
movie,Shapeshifter,2005,Horror
video,Dr. Chopper,2005,Horror
tvMiniSeries,Cosecha del 81,2005,Horror
movie,Voice,2005,Horror
video,Zombiez,2005,Horror
movie,Unhinged,2005,Horror
movie,Infection,2005,Horror
movie,Dead Waves,2005,Horror
video,Retzell 73,2005,Horror
tvEpisode,Episode #1.253,2005,Horror
tvEpisode,Episode #1.232,2005,Horror
tvEpisode,Episode #1.234,2005,Horror
tvEpisode,Episode #1.233,2005,Horror
tvEpisode,Episode #1.225,2005,Horror
movie,Mexican Werewolf in Texas,2005,Horror
movie,The Amityville Horror,2005,Horror
video,Dracula III: Legacy,2005,Horror
movie,Dead Roses,2005,Horror
video,Within the Woods,2005,Horror
video,Woensdag,2005,Horror
tvMiniSeries,La llorona,2005,Horror
movie,Asoko no seki,2005,Horror
movie,Aire,2005,Horror
movie,@beibîmêru,2005,Horror
movie,The Closet,2005,Horror
movie,Blood Money,2005,Horror
video,How to Make a Monster,2005,Horror
video,Monster Kid Home Movies,2005,Horror
movie,In the Woods,2005,Horror
movie,Dead Evolution,2005,Horror
movie,Beneath Still Waters,2005,Horror
movie,Crippled Creek,2005,Horror
movie,The Beast of Bray Road,2005,Horror
video,Chupacabra Terror,2005,Horror
movie,Demon Hunter,2005,Horror
tvEpisode,The Dress II/The Policeman,2005,Horror
tvEpisode,The Haunted Science Laboratory/The Ghost Singer,2005,Horror
movie,Night Duty,2005,Horror
tvEpisode,The Soul-Eater/Ganti,2005,Horror
tvEpisode,Black Spirit/Failed Abduction,2005,Horror
movie,It Waits,2005,Horror
movie,Tartarus,2005,Horror
video,Snapped,2005,Horror
movie,Chudail Ka Badla,2005,Horror
movie,Dark Remains,2005,Horror
video,Skinwalker: Curse of the Shaman,2005,Horror
movie,Wild Country,2005,Horror
tvMovie,Killer Bash,2005,Horror
video,Razorteeth,2005,Horror
tvSeries,Masters of Horror,2005,Horror
video,Honto ni Atta Kowai Hanashi: Dai ni-yo,2005,Horror
movie,Eyes of the Chameleon,2005,Horror
movie,Blood of the Chupacabras,2005,Horror
movie,Pentagramm,2005,Horror
tvEpisode,Terror at the Parking Lot/The Baby/The Carpenter,2005,Horror
video,The Evil One,2005,Horror
tvEpisode,Babae sa Daan,2005,Horror
tvEpisode,House of the Unholy/Killer Doll,2005,Horror
tvEpisode,The Blind Girl's Eyes/The Night Shift,2005,Horror
video,The Red Skulls,2005,Horror
movie,Bahay ni Lola 2,2005,Horror
video,Hood of the Living Dead,2005,Horror
video,The Slaughterhouse Massacre,2005,Horror
video,Honto ni Atta Kowai Hanashi: Dai san-yo,2005,Horror
video,The Wickeds,2005,Horror
video,DeadHouse,2005,Horror
movie,In Memorium,2005,Horror
video,Fangoria: Blood Drive II,2005,Horror
tvEpisode,The Film/Haunted Highway,2005,Horror
tvEpisode,Whisper in the Dark/Insung Selya,2005,Horror
tvEpisode,Grandmother's Room/Angels in the Dark,2005,Horror
tvEpisode,A Brother's Promise/Lamay,2005,Horror
tvEpisode,Cured/Horror Hotel,2005,Horror
tvMiniSeries,Primeval,2005,Horror
tvEpisode,Episode #2.16,2005,Horror
video,Benefit for the Living Dead,2005,Horror
movie,Film sporco,2005,Horror
movie,Achuras,2005,Horror
movie,Hollywood Horror,2005,Horror
video,Lake Forest,2005,Horror
video,The Last Will,2005,Horror
tvEpisode,Ang Nasa Likod Mo.../Trip,2005,Horror
tvEpisode,Ang Larawan ni Lolo/Nilalang ng Dilim,2005,Horror
movie,Gurozuka,2005,Horror
videoGame,Kabus 22,2006,Horror
movie,Return of the Curse,2006,Horror
movie,Rumah Pondok Indah,2006,Horror
video,Bigfoot at Holler Creek Canyon,2006,Horror
video,Branded,2006,Horror
movie,Axegrinder,2006,Horror
movie,Slashers Gone Wild!,2006,Horror
movie,Unhinged,2006,Horror
tvEpisode,The Fair Haired Child,2006,Horror
tvMovie,Beastly Boyz,2006,Horror
movie,The Legend Trip,2006,Horror
movie,Mother,2006,Horror
movie,Voodoo Dolly,2006,Horror
video,Model Kill 2: The Return,2006,Horror
video,Tales from the Grave,2006,Horror
tvSpecial,Spike TV Ghouls Gone Wild Weekend,2006,Horror
tvEpisode,Horror Hotel,2006,Horror
movie,Bat Hunter,2006,Horror
tvEpisode,Bad News Day,2006,Horror
tvEpisode,Crazy Thoughts,2006,Horror
movie,Stump the Band,2006,Horror
video,Justiciero vs. el asesino tras la máscara,2006,Horror
video,Farmlands,2006,Horror
movie,Sawaru,2006,Horror
video,Demon's Claw,2006,Horror
video,Electric Zombies,2006,Horror
video,The Ruins,2006,Horror
movie,Martyr,2006,Horror
movie,Psycho Manor,2006,Horror
tvMovie,Miedo a la oscuridad,2006,Horror
tvEpisode,John Tucker Must Die,2006,Horror
tvEpisode,Night at the Museum,2006,Horror
movie,The Deepening,2006,Horror
video,Welcome to Luna Pier: Tales from the LegacyVerse,2006,Horror
video,Babes in the Woods,2006,Horror
movie,When Evil Reigns,2006,Horror
movie,Left Encounter of the Right Kind,2006,Horror
video,Lifeblood,2006,Horror
video,Cannibal Taboo,2006,Horror
movie,The Remake,2006,Horror
movie,Eko Eko Azarak: R-Page,2006,Horror
video,Chain Reaction,2006,Horror
movie,Sea of Fear,2006,Horror
movie,White Lady,2006,Horror
movie,When the Devil Rides Out,2006,Horror
video,The Dawn,2006,Horror
tvEpisode,Imprint,2006,Horror
tvSeries,Bhoot Bangla,2006,Horror
video,The Damned,2006,Horror
movie,The Vanished,2006,Horror
movie,Wicked Season,2006,Horror
video,The Graveyard,2006,Horror
tvEpisode,Thank You for Smoking,2006,Horror
movie,Safety in Numbers,2006,Horror
video,Dance with a Vampire,2006,Horror
movie,Eko Eko Azarak: B-Page,2006,Horror
movie,Vivid,2006,Horror
video,Murderer,2006,Horror
movie,Dead Last,2006,Horror
tvEpisode,Family,2006,Horror
video,Camp Corpses,2006,Horror
tvSeries,Shibuya kaidan: The riaru toshi densetsu,2006,Horror
video,Kill Syndrome,2006,Horror
movie,Twisted,2006,Horror
video,Spooky Hollow,2006,Horror
movie,Veil of Blood,2006,Horror
movie,Hoboken Hollow,2006,Horror
video,"Mysterious World, Episode 1: Love Never Dies",2006,Horror
video,Hecatomb,2006,Horror
movie,Watch Me,2006,Horror
movie,Legend of the Sandsquatch,2006,Horror
movie,Barang,2006,Horror
video,Slaughterhouse Phi: Death Sisters,2006,Horror
movie,Venus Drowning,2006,Horror
movie,Crazy Eights,2006,Horror
movie,Vindication,2006,Horror
movie,Madman,2006,Horror
video,Zombeak,2006,Horror
tvSeries,Taraiscrushed,2006,Horror
movie,Vampire of Quezon City,2006,Horror
movie,See gwut mei hon,2006,Horror
movie,Neck Of Da Woodz,2006,Horror
movie,Paradise Lost,2006,Horror
movie,Shizue 2: Kizamareta Jujika,2006,Horror
movie,Shizue 3: Jubaku Byoto,2006,Horror
video,Shizue: Uwasarei,2006,Horror
video,Hodne divne pribehy,2006,Horror
video,Dorm of the Dead,2006,Horror
movie,The Chanting,2006,Horror
video,Mercy,2006,Horror
movie,'Wag kang lilingon,2006,Horror
movie,Reibaku: Shôjo no shibari,2006,Horror
video,The Milkman,2006,Horror
movie,Black Christmas,2006,Horror
video,Hell's Half Acre,2006,Horror
movie,Numbalikdiwa,2006,Horror
movie,It'll Come Back to Haunt You,2006,Horror
movie,They Must Eat,2006,Horror
video,Clean,2006,Horror
movie,Flesh for the King,2006,Horror
video,Stolen Souls,2006,Horror
video,Pacto Con El Diablo,2006,Horror
video,Gag,2006,Horror
tvEpisode,Oningyô,2006,Horror
movie,The 28th Day,2006,Horror
movie,Say You Love the Devil,2006,Horror
video,Blood Legend,2006,Horror
video,Mania,2006,Horror
movie,La central,2006,Horror
video,The Haunting at Thompson High,2006,Horror
video,Succubus: The Demon,2006,Horror
movie,La culpa,2006,Horror
video,Watched,2006,Horror
movie,Always Midnight,2006,Horror
video,Shadows in the Woods,2006,Horror
video,Vampire Chicks with Chainsaws,2006,Horror
tvEpisode,Ice Age: The Meltdown,2006,Horror
tvEpisode,The Terror,2006,Horror
tvEpisode,The Day of the Triffids,2006,Horror
video,Lycan Colony,2006,Horror
video,Dementia,2006,Horror
tvMovie,The Lost,2006,Horror
movie,The Letters of Death,2006,Horror
tvEpisode,Nip/Tuck Season 4,2006,Horror
video,Exit 38,2006,Horror
tvMovie,Kaba kutob kilabot: mga kwentong kababalaghan,2006,Horror
movie,The Miskatonic Acid Test,2006,Horror
movie,Five Across the Eyes,2006,Horror
